Hotel_Address,Additional_Number_of_Scoring,Review_Date,Average_Score,Hotel_Name,Reviewer_Nationality,Negative_Review,Review_Total_Negative_Word_Counts,Total_Number_of_Reviews,Positive_Review,Review_Total_Positive_Word_Counts,Total_Number_of_Reviews_Reviewer_Has_Given,Reviewer_Score,Tags,days_since_review,lat,lng
 s Gravesandestraat 55 Oost 1092 AA Amsterdam Netherlands,194,9/12/2015,7.7,Hotel Arena, Ireland , Our room was gorgeous but no big light it was broken so was in dim lighting my stay really steep stairs in my room 62 was genuinely scared walking down them house keeping made my bed but didn t change the sheets ,44,1403, Great bed bathroom beer garden decor staff and food ,11,1,7.5,"[' Leisure trip ', ' Group ', ' Duplex Double Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",691 day,52.3605759,4.9159683
 s Gravesandestraat 55 Oost 1092 AA Amsterdam Netherlands,194,9/11/2015,7.7,Hotel Arena, United Kingdom , n a,3,1403, This is a fantastic place to stay and felt like true luxury despite the amazingly cheap price that we paid for our stay There is work going on at the moment but we were given free drinks which were delicious and would both love to return to see the hotel when all the work is finished as it is such a fantastic place to stay that is steeped with history Also the shower was incredible ,77,5,9.2,"[' Leisure trip ', ' Couple ', ' Duplex Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",692 day,52.3605759,4.9159683
 s Gravesandestraat 55 Oost 1092 AA Amsterdam Netherlands,194,9/7/2015,7.7,Hotel Arena, Argentina ,No Negative,0,1403, We loved our stay at hotel arena The hotel was great Staff was really kind especially for Job the guy encharged of the restaurant and Sander the guy who recieved us in the front desk Talking to them it came up in the conversation that my boyfriend and I got engaged the day before arriving to the hotel That night when we got to our room there was a great bottle of champagne and a beautiful congratulations card waiting for us un our room It was a very classy detail We were so thankful about it Also beds and pillows were great the breakfast boufett awesome and i woukd also recommend to have at least one dinner at the hotels restaurant Food is great Thank u for everything hotel arenaaa ,132,4,10,"[' Leisure trip ', ' Couple ', ' Duplex Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",696 day,52.3605759,4.9159683
 s Gravesandestraat 55 Oost 1092 AA Amsterdam Netherlands,194,9/5/2015,7.7,Hotel Arena, Germany , It s a bit of a walk to the tram station that connects to the city centre ,19,1403, Everything The friendly staff super comfortable bed we did not want to get out of bed in the morning it was so comfortable the artsy decor of the hotel chic bar It was truly pleasant to stay in Hotel Arena,41,29,9.6,"[' Leisure trip ', ' Couple ', ' Duplex Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",698 day,52.3605759,4.9159683
 s Gravesandestraat 55 Oost 1092 AA Amsterdam Netherlands,194,9/3/2015,7.7,Hotel Arena, Ireland , No bad experiences,4,1403, Amazing rooms with beautiful view of river Food was delicious particularly the veal croqettes and the salmon Staff are helpful and friendly ,24,3,9.6,"[' Leisure trip ', ' Couple ', ' Duplex Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",700 day,52.3605759,4.9159683
 s Gravesandestraat 55 Oost 1092 AA Amsterdam Netherlands,194,9/1/2015,7.7,Hotel Arena, Australia , floor tiles in bath room shower were slippery when wet Black coating on glass wall between bath bed room was obviously an attempt to darken the glass tint that was inadequate Hall way to rooms on 2nd floor was too dark gloomy Reception area stuffy too hot on day we checked in I question the 4 star rating,59,1403, staff good location suited us,6,1,7.1,"[' Leisure trip ', ' Couple ', ' Duplex Double Room ', ' Stayed 1 night ']",702 day,52.3605759,4.9159683
 s Gravesandestraat 55 Oost 1092 AA Amsterdam Netherlands,194,8/30/2015,7.7,Hotel Arena, United Kingdom , The bathroom needed to be deep cleaned Tiles had water marks no toiletries just champu and shower caps Loads of marks around the room of heavy use needs updating,30,1403, Great historic buildig,4,5,5.8,"[' Leisure trip ', ' Couple ', ' Duplex Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",704 day,52.3605759,4.9159683
 s Gravesandestraat 55 Oost 1092 AA Amsterdam Netherlands,194,8/27/2015,7.7,Hotel Arena, United Kingdom , There was a problem with the hairdryer in our room The hotel sent a replacement but it couldn t be used in front of a mirror Just a minor detail really but a bit annoying ,37,1403, The hotel was great The rooms were gorgeous and the staff really friendly Our room was beautifully decorated very modern sleek design with a mezzanine and spotlessly clean Drinks in the bar were good and not overly expensive The hotel was perfectly located in a lovely part of town within easy reach of town using ansterdams great public transport or the hotels rental bikes ,66,1,10,"[' Leisure trip ', ' Couple ', ' Duplex Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",707 day,52.3605759,4.9159683
 s Gravesandestraat 55 Oost 1092 AA Amsterdam Netherlands,194,8/26/2015,7.7,Hotel Arena, United Kingdom , There were renovations going on that made it quite noisy at times,13,1403, How different it was from other hotels the staff the bar area and the location was good for tram access,21,8,8.3,"[' Leisure trip ', ' Group ', ' Duplex Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",708 day,52.3605759,4.9159683
 s Gravesandestraat 55 Oost 1092 AA Amsterdam Netherlands,194,8/26/2015,7.7,Hotel Arena, Australia ,No Negative,0,1403, This is an older building with a wonderful refurbishment Our bedroom and bathroom were state of the art and perfect The dining experience was also excellent We had a problem with one meal but it was fixed immediately Will go back ,43,62,10,"[' Leisure trip ', ' Couple ', ' Duplex Double Room ', ' Stayed 2 nights ']",708 day,52.3605759,4.9159683
 s Gravesandestraat 55 Oost 1092 AA Amsterdam Netherlands,194,8/25/2015,7.7,Hotel Arena, Abkhazia Georgia , The variety of the breakfast was not as good Empty marmalade coffee was more water ,17,1403, Was convenient because our friends live close by Furhthermore I liked the possibility of renting a bike on short notice And the interior was spectacular liked the modern twist ,31,1,7.5,"[' Leisure trip ', ' Couple ', ' Duplex Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",709 day,52.3605759,4.9159683
 s Gravesandestraat 55 Oost 1092 AA Amsterdam Netherlands,194,8/20/2015,7.7,Hotel Arena, United Kingdom , Small room in 2 levels connected by a very narrow and small steps The room in general shows a lack of maintenance walls courtains etc Very noisy room there where machines working just a few meters far from the window ,42,1403, The terrace lounge The building The location ,9,21,6.7,"[' Leisure trip ', ' Couple ', ' Duplex Double Room ', ' Stayed 3 nights ']",714 day,52.3605759,4.9159683
 s Gravesandestraat 55 Oost 1092 AA Amsterdam Netherlands,194,8/18/2015,7.7,Hotel Arena, United Kingdom , Our room was above the bar area because the air conditioning was not working we had to have the windows wide open because it was hot so it was quite noisy late at night ,36,1403, The staff were very friendly and very helpful ,10,5,9.2,"[' Leisure trip ', ' Couple ', ' Duplex Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",716 day,52.3605759,4.9159683
 s Gravesandestraat 55 Oost 1092 AA Amsterdam Netherlands,194,8/18/2015,7.7,Hotel Arena, United Kingdom , Rooms were not sufficiently cleaned on a daily basis i e no fresh cups provided once used toilet rolls not replaced bit embarrassing having to ask at reception for more ,32,1403, Very comfortable big bed Free wi fi Lovely building and interior,12,1,8.3,"[' Leisure trip ', ' Couple ', ' Duplex Double Room ', ' Stayed 4 nights ']",716 day,52.3605759,4.9159683
 s Gravesandestraat 55 Oost 1092 AA Amsterdam Netherlands,194,8/14/2015,7.7,Hotel Arena, Australia , The only thing our room lacked was decent storage space but for a shorter stay 3 days this wasn t an issue ,24,1403, A great place that is stylishly decorated The beds are really comfortable and the shower is fantastic The room we had also featured a lovely little loft with two chairs a desk and a TV the extra space made the place a lot nicer than your standard hotel room ,51,2,9.6,"[' Leisure trip ', ' Couple ', ' Duplex Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",720 day,52.3605759,4.9159683
 s Gravesandestraat 55 Oost 1092 AA Amsterdam Netherlands,194,8/11/2015,7.7,Hotel Arena, United Kingdom ,No Negative,0,1403, I loved the room There was so much space spanning two floors The staff were super friendly and gave us great advice on locations to visit during our stay in Amsterdam ,33,3,9.6,"[' Leisure trip ', ' Couple ', ' Duplex Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",723 day,52.3605759,4.9159683
 s Gravesandestraat 55 Oost 1092 AA Amsterdam Netherlands,194,8/6/2015,7.7,Hotel Arena, Ireland , A bit noisy You can hear a lot through the walls It s a shame the construction is still going on however there is minimal disruption from this and it sounds like it will be great when done ,40,1403, Friendly staff nice rooms comfy bed though pillows aren t as comfy as they look There are two trams that leave from close to the hotel and one goes directly to Central and both go to the main tourist hub Oosterpark right on your door step,47,4,8.8,"[' Leisure trip ', ' Couple ', ' Duplex Double Room ', ' Stayed 3 nights ']",728 day,52.3605759,4.9159683
 s Gravesandestraat 55 Oost 1092 AA Amsterdam Netherlands,194,8/4/2015,7.7,Hotel Arena, Netherlands , service of the breakfast team plates were not taken away had more eye to themselves entrance looked poor given the renovation of the other parts of the building ,30,1403, location outside terras,4,43,6.7,"[' Leisure trip ', ' Couple ', ' Duplex Double Room ', ' Stayed 2 nights ']",730 day,52.3605759,4.9159683
 s Gravesandestraat 55 Oost 1092 AA Amsterdam Netherlands,194,7/31/2017,7.7,Hotel Arena, United Kingdom ,No Negative,0,1403, Great restaurant bar very green area you dine literally in the park great place for morning run,18,1,9.6,"[' Leisure trip ', ' Group ', ' Duplex Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",3 days,52.3605759,4.9159683
 s Gravesandestraat 55 Oost 1092 AA Amsterdam Netherlands,194,7/31/2017,7.7,Hotel Arena, Canada , Beds sucked Air conditioner too loud for use ,10,1403, Nice property and building ,6,1,7.5,"[' Leisure trip ', ' Solo traveler ', ' Duplex Twin Room ', ' Stayed 5 nights ', ' Submitted from a mobile device ']",3 days,52.3605759,4.9159683
 s Gravesandestraat 55 Oost 1092 AA Amsterdam Netherlands,194,7/22/2017,7.7,Hotel Arena, India , The beds were a little small and very low ,11,1403,No Positive,0,7,7.5,"[' Business trip ', ' Solo traveler ', ' Duplex Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",12 days,52.3605759,4.9159683
 s Gravesandestraat 55 Oost 1092 AA Amsterdam Netherlands,194,7/19/2017,7.7,Hotel Arena, United Kingdom , House keeping making up rooms and replacing toiletries was very sporadic ,13,1403, Outside areas staff deco and art,7,5,9.6,"[' Leisure trip ', ' Family with young children ', ' Duplex Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",15 days,52.3605759,4.9159683
 s Gravesandestraat 55 Oost 1092 AA Amsterdam Netherlands,194,7/12/2017,7.7,Hotel Arena, Ireland , Slow check in Slow service in bar Transparent bathroom door,11,1403, Bed was very comfy Close to tram stops,9,24,7.5,"[' Couple ', ' Standard Double Room ', ' Stayed 2 nights ']",22 days,52.3605759,4.9159683
 s Gravesandestraat 55 Oost 1092 AA Amsterdam Netherlands,194,7/10/2017,7.7,Hotel Arena, United Kingdom , Minimal space around the bed,6,1403, Breakfast was very good but it wasn t included in the price of the room Right by the Ostpark which is very pleasant,24,28,5.8,"[' Couple ', ' Duplex Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",24 days,52.3605759,4.9159683
